Band,Channel,Wavelength,RSR
14,5,667.7653,0.03802
14,5,668.4329,0.06109
14,5,669.1276,0.10097
14,5,669.795,0.16177
14,5,670.4885,0.25251
14,5,671.1542,0.35808
14,5,671.8447,0.47601
14,5,672.5067,0.58853
14,5,673.1924,0.69846
14,5,673.8754,0.79909
14,5,674.5551,0.88671
14,5,675.2316,0.95158
14,5,675.9047,0.9882
14,5,676.5999,1.0
14,5,677.2661,0.99496
14,5,677.9545,0.98238
14,5,678.6398,0.96868
14,5,679.3224,0.95412
14,5,680.0029,0.92902
14,5,680.6815,0.87645
14,5,681.3588,0.79352
14,5,682.0355,0.69577
14,5,682.7122,0.59656
14,5,683.3895,0.49529
14,5,684.0679,0.38741
14,5,684.7479,0.27015
14,5,685.4301,0.16035
14,5,686.1149,0.08233
14,5,686.8027,0.04182
14,5,687.468,0.02334
14,5,688.1619,0.01354
14,5,688.6562,0.01
14,6,665.8322,0.01
14,6,666.4594,0.01534
14,6,667.1251,0.02451
14,6,667.8187,0.0397
14,6,668.4863,0.06394
14,6,669.1809,0.10568
14,6,669.8484,0.16887
14,6,670.5419,0.26148
14,6,671.2076,0.36775
14,6,671.8981,0.48587
14,6,672.56,0.59789
14,6,673.2458,0.70765
14,6,673.9287,0.80742
14,6,674.6085,0.89338
14,6,675.2849,0.95633
14,6,675.958,0.98976
14,6,676.6532,1.0
14,6,677.3194,0.99445
14,6,678.0078,0.98157
14,6,678.6932,0.96831
14,6,679.3758,0.95389
14,6,680.0562,0.92572
14,6,680.7348,0.86972
14,6,681.4121,0.78633
14,6,682.0889,0.6887
14,6,682.7656,0.58916
14,6,683.4428,0.48783
14,6,684.1212,0.3795
14,6,684.8013,0.26233
14,6,685.4835,0.15388
14,6,686.1683,0.07871
14,6,686.856,0.04023
14,6,687.5213,0.02252
14,6,688.2153,0.01319
14,6,688.6589,0.01
14,7,665.8144,0.01
14,7,666.4625,0.01534
14,7,667.1282,0.02476
14,7,667.8218,0.04011
14,7,668.4894,0.06466
14,7,669.184,0.1068
14,7,669.8515,0.17044
14,7,670.545,0.26308
14,7,671.2107,0.36852
14,7,671.9012,0.48629
14,7,672.5631,0.59859
14,7,673.2489,0.70835
14,7,673.9318,0.80871
14,7,674.6116,0.8947
14,7,675.288,0.95711
14,7,675.9611,0.99019
14,7,676.6563,1.0
14,7,677.3225,0.99403
14,7,678.0109,0.98185
14,7,678.6963,0.96864
14,7,679.3789,0.95341
14,7,680.0593,0.9237
14,7,680.7379,0.86685
14,7,681.4152,0.78421
14,7,682.092,0.68768
14,7,682.7687,0.58878
14,7,683.4459,0.48771
14,7,684.1243,0.38031
14,7,684.8044,0.26373
14,7,685.4866,0.15544
14,7,686.1714,0.07956
14,7,686.8591,0.04047
14,7,687.5244,0.02254
14,7,688.2184,0.01332
14,7,688.6753,0.01
14,8,665.7984,0.01
14,8,666.4113,0.01505
14,8,667.077,0.02407
14,8,667.7706,0.03923
14,8,668.4382,0.0631
14,8,669.1328,0.10419
14,8,669.8003,0.16634
14,8,670.4938,0.25649
14,8,671.1595,0.35994
14,8,671.85,0.47639
14,8,672.5119,0.58886
14,8,673.1977,0.70026
14,8,673.8806,0.8019
14,8,674.5604,0.88976
14,8,675.2368,0.9546
14,8,675.9099,0.98952
14,8,676.6051,1.0
14,8,677.2713,0.99475
14,8,677.9597,0.98248
14,8,678.6451,0.9693
14,8,679.3277,0.95407
14,8,680.0081,0.92352
14,8,680.6867,0.86748
14,8,681.364,0.78707
14,8,682.0408,0.69294
14,8,682.7175,0.59473
14,8,683.3947,0.49527
14,8,684.0731,0.39073
14,8,684.7532,0.2759
14,8,685.4354,0.16638
14,8,686.1202,0.08593
14,8,686.8079,0.04359
14,8,687.4732,0.02412
14,8,688.1672,0.01401
14,8,688.7037,0.01
14,9,665.7158,0.01
14,9,666.2712,0.01448
14,9,666.9369,0.02306
14,9,667.6305,0.03819
14,9,668.2981,0.06135
14,9,668.9927,0.10177
14,9,669.6602,0.16186
14,9,670.3537,0.24884
14,9,671.0194,0.34675
14,9,671.7099,0.45738
14,9,672.3718,0.56546
14,9,673.0576,0.67674
14,9,673.7405,0.7821
14,9,674.4203,0.87698
14,9,675.0967,0.94789
14,9,675.7698,0.98805
14,9,676.465,1.0
14,9,677.1312,0.99525
14,9,677.8196,0.98685
14,9,678.505,0.97953
14,9,679.1876,0.97024
14,9,679.868,0.94189
14,9,680.5466,0.88288
14,9,681.2239,0.80016
14,9,681.9007,0.70906
14,9,682.5774,0.6167
14,9,683.2546,0.52436
14,9,683.933,0.42709
14,9,684.6131,0.31464
14,9,685.2953,0.19865
14,9,685.9801,0.10496
14,9,686.6678,0.05267
14,9,687.3331,0.0285
14,9,688.0271,0.01613
14,9,688.6987,0.01011
14,9,688.7199,0.01
14,10,665.7158,0.01
14,10,666.2712,0.01448
14,10,666.9369,0.02306
14,10,667.6305,0.03819
14,10,668.2981,0.06135
14,10,668.9927,0.10177
14,10,669.6602,0.16186
14,10,670.3537,0.24884
14,10,671.0194,0.34675
14,10,671.7099,0.45738
14,10,672.3718,0.56546
14,10,673.0576,0.67674
14,10,673.7405,0.7821
14,10,674.4203,0.87698
14,10,675.0967,0.94789
14,10,675.7698,0.98805
14,10,676.465,1.0
14,10,677.1312,0.99525
14,10,677.8196,0.98685
14,10,678.505,0.97953
14,10,679.1876,0.97024
14,10,679.868,0.94189
14,10,680.5466,0.88288
14,10,681.2239,0.80016
14,10,681.9007,0.70906
14,10,682.5774,0.6167
14,10,683.2546,0.52436
14,10,683.933,0.42709
14,10,684.6131,0.31464
14,10,685.2953,0.19865
14,10,685.9801,0.10496
14,10,686.6678,0.05267
14,10,687.3331,0.0285
14,10,688.0271,0.01613
14,10,688.6987,0.01011
14,10,688.7199,0.01
