-101.07529,28.98975,-72.79072,24.54334,-78.26014,7.54058,-103.88718,11.58367,2024-09-25T08:45:00
-103.88442,11.66474,-78.25068,7.61945,-82.15118,-9.66245,-107.74912,-5.61915,2024-09-25T08:50:00
-107.74067,-5.53896,-82.14739,-9.58145,-84.95118,-26.96396,-113.08971,-22.52817,2024-09-25T08:55:00
-113.07178,-22.4481,-84.95219,-26.88121,-86.62966,-44.24844,-121.06609,-38.84033,2024-09-25T09:00:00
-121.02924,-38.76204,-86.6373,-44.16246,-86.20502,-61.41636,-134.7128,-53.8329,2024-09-25T09:05:00
-134.63252,-53.76333,-86.22995,-61.3313,-76.00335,-78.15763,-161.80902,-65.21219,2024-09-25T09:10:00
-161.6287,-65.17172,-76.16048,-78.07544,44.7239,-82.41769,154.07176,-66.99642,2024-09-25T09:15:00
154.28255,-67.02078,44.34102,-82.48962,66.13191,-66.12408,121.33076,-57.57725,2024-09-25T09:20:00
121.43318,-57.64215,66.09489,-66.2105,67.7313,-49.01118,104.96841,-43.23792,2024-09-25T09:25:00
105.01395,-43.31488,67.72107,-49.09565,66.46001,-31.74412,95.84007,-27.18615,2024-09-25T09:30:00
95.86171,-27.26547,66.45771,-31.82689,63.94296,-14.43005,89.92326,-10.39887,2024-09-25T09:35:00
89.93369,-10.47848,63.94554,-14.51166,60.37659,2.82114,85.70973,6.75265,2024-09-25T09:40:00
85.71411,6.67003,60.38405,2.74341,55.43615,19.85459,82.61762,24.06479,2024-09-25T09:45:00
82.61704,23.98377,55.45094,19.77869,50.5085,31.93608,80.98631,36.64171,2024-09-25T09:50:00
80.62078,41.33434,48.25976,36.35846,35.90717,51.87264,80.3813,58.69857,2024-09-25T09:55:00
80.25886,58.62838,35.90717,51.76601,11.42422,64.25525,86.62756,75.71603,2024-09-25T10:00:00
86.53086,75.63491,11.57746,64.21236,-32.28899,67.9631,-161.2569,84.5098,2024-09-25T10:05:00
-161.91751,84.56501,-32.07047,67.96417,-68.48119,59.59786,-126.67084,68.63088,2024-09-25T10:10:00
-126.7113,68.71378,-68.37448,59.65521,-86.4177,45.49233,-124.53749,51.45395,2024-09-25T10:15:00
-124.54203,51.5373,-86.37163,45.56224,-96.08029,29.46818,-125.81543,34.13555,2024-09-25T10:20:00
-125.81912,34.21582,-96.0564,29.54672,-102.19424,12.68067,-128.31343,16.7972,2024-09-25T10:25:00
-128.31223,16.87719,-102.18228,12.76011,-106.48121,-4.46205,-131.83391,-0.45598,2024-09-25T10:30:00
-131.82791,-0.37848,-106.47568,-4.3802,-109.59113,-21.74926,-136.65187,-17.47764,2024-09-25T10:35:00
-136.63788,-17.39918,-109.59049,-21.66512,-111.64604,-39.04968,-143.63826,-34.01658,2024-09-25T10:40:00
-143.60924,-33.93858,-111.65118,-38.96259,-112.08929,-56.26416,-155.04593,-49.53693,2024-09-25T10:45:00
-154.98349,-49.46403,-112.1067,-56.17724,-107.17015,-73.22586,-176.91002,-62.44785,2024-09-25T10:50:00
-176.76363,-62.39387,-107.24664,-73.14195,-21.62565,-85.52986,142.34157,-67.86887,2024-09-25T10:55:00
142.56554,-67.87014,-22.73588,-85.54882,38.7964,-71.21751,103.58926,-61.19421,2024-09-25T11:00:00
103.72,-61.25088,38.74109,-71.30192,42.34396,-54.18918,83.45512,-47.81469,2024-09-25T11:05:00
83.51296,-47.88974,42.32924,-54.27552,41.62912,-36.95083,72.76479,-32.12549,2024-09-25T11:10:00
72.79011,-32.20062,41.62512,-37.03984,39.43498,-19.64379,66.10691,-15.50559,2024-09-25T11:15:00
66.11932,-15.58242,39.43636,-19.72776,36.21325,-2.35811,61.46919,1.56083,2024-09-25T11:20:00
61.48425,1.48057,36.22917,-2.42831,33.30086,9.49294,59.03127,13.47054,2024-09-25T11:25:00
58.0731,18.76145,31.75474,14.68498,25.3075,31.48838,55.65552,36.18974,2024-09-25T11:30:00
55.64501,36.11278,25.33117,31.41716,14.99572,47.38176,54.68932,53.50926,2024-09-25T11:35:00
54.67923,53.42757,15.0423,47.31076,-4.61871,61.07679,57.62997,70.6593,2024-09-25T11:40:00
57.57819,70.57765,-4.49627,61.02054,-43.36646,68.2677,111.65366,85.60499,2024-09-25T11:45:00
110.63744,85.57417,-43.1551,68.26196,-85.34401,63.02677,-154.73898,73.72171,2024-09-25T11:50:00
-154.8129,73.80203,-85.20545,63.07598,-107.72083,50.067,-150.14336,56.6405,2024-09-25T11:55:00
-150.06094,56.72912,-107.58744,50.11058,-119.05778,34.40474,-150.65372,39.35368,2024-09-25T12:00:00
-150.65923,39.43703,-119.05041,34.48602,-125.97165,17.7818,-152.82773,22.01272,2024-09-25T12:05:00
-152.82802,22.09179,-125.95657,17.86223,-130.70866,0.72029,-156.03325,4.72002,2024-09-25T12:10:00
-156.02882,4.79792,-130.70166,0.80044,-134.13893,-16.53923,-160.40454,-12.39175,2024-09-25T12:15:00
-160.39333,-12.31314,-134.13705,-16.45753,-136.52827,-33.849,-166.59212,-29.11309,2024-09-25T12:20:00
-166.5695,-29.03639,-136.5313,-33.76087,-137.59393,-51.09749,-176.27937,-45.0306,2024-09-25T12:25:00
-176.23079,-44.95606,-137.60608,-51.01157,-135.29797,-68.17601,166.01698,-59.032,2024-09-25T12:30:00
166.12877,-58.97026,-135.34293,-68.08996,-103.2237,-83.98977,130.891,-67.49162,2024-09-25T12:35:00
131.10925,-67.47493,-103.8256,-83.92823,9.36416,-76.21967,87.69668,-64.23232,2024-09-25T12:40:00
87.86072,-64.27742,9.2482,-76.30397,16.63875,-59.34722,62.74646,-52.19807,2024-09-25T12:45:00
62.81979,-52.26953,16.6175,-59.43359,16.67352,-42.15267,50.0352,-36.97847,2024-09-25T12:50:00
50.06876,-37.05671,16.66721,-42.23853,14.83646,-24.85407,42.46733,-20.56844,2024-09-25T12:55:00
42.48316,-20.6464,14.83602,-24.94075,11.90964,-7.55396,37.31925,-3.60909,2024-09-25T13:00:00
37.32583,-3.68919,11.91398,-7.63323,7.87833,9.6385,33.60106,13.62963,2024-09-25T13:05:00
33.60252,13.54866,7.8887,9.56002,2.15515,26.5204,30.92225,30.9701,2024-09-25T13:10:00
30.91979,30.88844,2.17654,26.44236,-6.65332,42.73888,29.4065,48.30653,2024-09-25T13:15:00
29.39844,48.22483,-6.60918,42.6678,-22.54332,57.3469,30.49189,65.53275,2024-09-25T13:20:00
30.46103,65.45033,-22.45065,57.28489,-54.93314,67.22118,49.22046,82.07256,2024-09-25T13:25:00
48.91094,82.00088,-54.73732,67.19608,-100.15167,65.77928,174.06136,78.69177,2024-09-25T13:30:00
173.9074,78.76928,-99.97579,65.81644,-127.95425,54.37561,-175.84946,61.82232,2024-09-25T13:35:00
-175.87369,61.90535,-127.85173,54.42911,-141.63567,39.24822,-175.6193,44.56535,2024-09-25T13:40:00
-175.62709,44.64786,-141.60074,39.32181,-149.56006,22.84433,-177.43074,27.2273,2024-09-25T13:45:00
-177.43222,27.31015,-149.54234,22.92167,-154.82228,5.8805,179.66576,9.90831,2024-09-25T13:50:00
179.66904,9.9895,-154.81352,5.95944,-158.59598,-11.33922,175.6848,-7.27589,2024-09-25T13:55:00
175.69386,-7.19608,-158.59268,-11.25821,-161.29778,-28.64522,170.15485,-24.14325,2024-09-25T14:00:00
